index,V5,V11,V12,V13,V14,V22,V25,V27,Class
57836,35,1356,0,1,50,1.5441,-0.2222,0.1687,1
812861,53,1358,1,0,300,1.7243,0.0,0.2061,1
823544,59,1360,1,0,300,1.7708,0.0,0.2914,1
765311,74,1358,1,0,300,1.8692,0.2941,0.3419,1
436176,74,1358,1,0,300,1.8692,-0.5625,0.2195,1
874510,68,1360,1,0,300,1.8325,-0.0909,0.2173,1
763678,73,1360,1,0,300,1.8633,0.4,0.2469,1
316280,62,1360,1,0,300,1.7924,-0.25,0.215,1
337444,52,1360,1,0,300,1.716,-0.1111,0.1773,1
493834,61,1360,1,0,300,1.7853,-0.3889,0.3329,1
101206,96,1358,1,0,300,1.9823,-0.4444,0.3068,1
225051,61,1623,1,0,100,1.7853,-0.3846,0.2105,1
94685,240,1356,1,0,120,2.3802,0.0909,0.7147,1
912161,220,1686,1,0,143,2.3424,0.4348,0.4946,1
607781,34,1366,0,1,60,1.5315,-0.7143,0.1622,1
416781,148,1362,0,1,175,2.1703,0.625,0.3601,1
728393,103,1358,0,1,40,2.0128,-0.5938,0.6809999999999999,1
991628,55,1354,0,1,40,1.7404,0.4615,0.1965,1
872765,365,1710,1,0,100,2.5623,0.5641,0.9172,1
544665,109,1708,1,0,100,2.0374,0.5556,0.2583,1
459667,36,1694,1,0,211,1.5563,0.4615,0.1965,1
547266,68,1364,0,1,130,1.8325,0.5714,0.1892,1
409229,85,1366,0,1,175,1.9294,0.6111,0.2359,1
608467,126,1364,0,1,100,2.1004,0.55,0.3068,1
708261,101,1694,0,1,70,2.0043,0.7037,0.3601,1
225681,583,1366,0,1,40,2.7657,0.936,0.9905,1
6387,92,1356,1,0,300,1.9638,0.1539,0.257,1
908151,131,1354,1,0,300,2.1173,-0.1429,0.2901,1
64706,135,1356,1,0,300,2.1303,0.45,0.3663,1
253497,83,1353,0,1,200,1.9191,0.72,0.2998,1
658862,39,1353,0,1,200,1.5911,-0.5454,0.1613,1
83039,32,1353,0,1,200,1.5051,-0.5556,0.1449,1
174578,42,1353,0,1,200,1.6233,-0.3636,0.1822,1
915645,119,1353,0,1,200,2.0756,0.3889,0.3329,1
872231,36,1353,0,1,200,1.5563,0.2222,0.1687,1
601655,64,1353,0,1,200,1.8062,0.6471,0.2083,1
290192,42,1353,0,1,200,1.6233,0.4167,0.1892,1
243947,57,1353,0,1,200,1.7559,0.1818,0.2051,1
924159,34,1353,0,1,200,1.5315,0.3636,0.1822,1
371534,39,1353,0,1,200,1.5911,0.125,0.1622,1
165613,301,1353,0,1,200,2.4786,-0.2308,0.8102,1
287056,105,1353,0,1,100,2.0212,0.55,0.3068,1
730046,126,1353,0,1,100,2.1004,0.2353,0.3678,1
852758,102,1353,0,1,100,2.0086,-0.375,0.2792,1
599180,225,1353,0,1,100,2.3522,0.4839,0.7844,1
77553,130,1353,0,1,100,2.1139,-0.7,0.4465,1
443634,121,1353,0,1,100,2.0828,0.6897,0.4317,1
410933,116,1353,0,1,100,2.0645,0.7407,0.3197,1
222211,101,1353,0,1,100,2.0043,0.375,0.2792,1
547670,155,1353,0,1,100,2.1903,0.4545,0.4366,1
147937,137,1353,0,1,100,2.1367,0.6,0.4138,1
234194,227,1353,0,1,100,2.356,0.7105,0.6839,1
296469,145,1353,0,1,100,2.1614,0.75,0.5362,1
340085,111,1353,0,1,100,2.0453,0.7308,0.3097,1
847026,117,1353,0,1,100,2.0682,0.6522,0.3125,1
119103,108,1353,0,1,100,2.0334,0.55,0.3068,1
560674,116,1353,0,1,100,2.0645,-0.6,0.4138,1
371940,53,1692,1,0,70,1.7243,0.5,0.1773,1
126451,60,1690,1,0,70,1.7781,-0.95,0.1852,1
320511,98,1692,1,0,70,1.9912,0.6316,0.2445,1
2039,63,1690,1,0,70,1.7993,-0.8889,0.1862,1
567540,52,1690,1,0,70,1.716,-0.8571,0.1687,1
113239,92,1690,1,0,70,1.9638,-0.9286,0.2359,1
759302,86,1692,1,0,70,1.9345,0.2222,0.417,1
316533,95,1692,1,0,70,1.9777,0.0833,0.2432,1
68580,81,1692,1,0,70,1.9085,0.0833,0.2432,1
818111,54,1692,1,0,70,1.7324,-0.8636,0.1715,1
414659,795,1692,1,0,70,2.9004,-0.991,0.9905,1
677871,52,1692,1,0,70,1.716,-0.8636,0.1715,1
898890,68,1692,1,0,70,1.8325,-0.9063,0.2018,1
430716,51,1690,1,0,70,1.7076,-0.8636,0.1715,1
581756,65,1688,1,0,70,1.8129,-0.95,0.1852,1
593616,86,1690,1,0,70,1.9345,-0.9118,0.2083,1
638001,55,1690,1,0,70,1.7404,0.3333,0.2018,1
939283,173,1692,1,0,70,2.238,-0.9559,0.3419,1
710691,76,1688,1,0,70,1.8808,0.0,0.2061,1
219260,56,1692,1,0,70,1.7482,-0.1,0.1954,1
924098,58,1690,1,0,70,1.7634,-0.8965,0.1923,1
555152,53,1690,1,0,70,1.7243,-0.9063,0.2018,1
293964,59,1690,1,0,70,1.7708,-0.9286,0.2359,1
110272,64,1692,1,0,70,1.8062,-0.9063,0.2018,1
406551,54,1362,1,0,70,1.7324,-0.9474,0.1812,1
589717,209,1370,1,0,69,2.3201,-0.3333,0.7729,1
841555,156,1370,1,0,69,2.1931,-0.1905,0.5903,1
398893,55,1372,1,0,69,1.7404,-0.7222,0.1954,1
698509,74,1366,1,0,69,1.8692,-0.5652,0.3819,1
199498,51,1364,1,0,69,1.7076,-0.2727,0.1934,1
315713,77,1650,1,0,69,1.8865,-0.6471,0.2083,1
429851,83,1650,1,0,69,1.9191,-0.55,0.3068,1
840034,91,1688,1,0,150,1.959,0.4118,0.2928,1
129296,35,1686,1,0,150,1.5441,0.2,0.1852,1
767187,167,1688,1,0,150,2.2227,0.7273,0.4913,1
344267,194,1688,1,0,150,2.2878,0.6333,0.5461,1
453968,35,1658,1,0,143,1.5441,-0.6364,0.1517,1
704322,133,1658,1,0,143,2.1239,-0.1364,0.6839,1
560016,1973,1658,1,0,143,3.2951,-0.425,1.0,1
442792,69,1652,1,0,100,1.8389,-0.5294,0.2482,1
828234,143,1668,1,0,100,2.1553,-0.56,0.4547,1
707989,126,1666,1,0,100,2.1004,-0.0588,0.4498,1
169664,207,1668,1,0,100,2.316,-0.5357,0.6015,1
964448,860,1708,1,0,100,2.9345,-0.0488,0.9998,1
559204,339,1710,1,0,100,2.5302,-0.0741,0.9231,1
518054,55,1694,1,0,143,1.7404,-0.7895,0.1812,1
8678,381,1694,1,0,143,2.5809,-0.5957,0.9809,1
15297,53,1692,1,0,143,1.7243,-0.625,0.2018,1
843879,67,1692,1,0,143,1.8261,-0.4375,0.2583,1
872999,76,1692,1,0,143,1.8808,-0.6667,0.2621,1
272794,73,1692,1,0,143,1.8633,-0.8,0.2348,1
432130,102,1694,1,0,143,2.0086,-0.2273,0.6173,1
473407,24,1364,0,1,130,1.3802,-0.375,0.1483,1
782153,60,1364,0,1,40,1.7781,-0.3077,0.2253,1
72340,95,1362,0,1,40,1.9777,-0.625,0.3601,1
777606,63,1364,0,1,40,1.7993,-0.0714,0.3097,1
853804,137,1364,0,1,40,2.1367,0.1111,0.4763,1
937488,60,1364,0,1,40,1.7781,-0.2941,0.3419,1
601579,149,1360,0,1,40,2.1732,-0.5185,0.5805,1
17830,268,1364,0,1,40,2.4281,0.0,0.9732,1
257907,94,1366,0,1,40,1.9731,-0.6,0.4138,1
8546,67,1362,0,1,40,1.8261,-0.4706,0.2699,1
614734,54,1362,0,1,40,1.7324,-0.4,0.2469,1
333098,83,1362,0,1,40,1.9191,-0.381,0.4514,1
784078,75,1364,0,1,40,1.8751,-0.2,0.3068,1
57608,318,1364,0,1,40,2.5024,-0.2083,0.7359,1
966591,204,1362,0,1,40,2.3096,-0.05,0.6268,1
900146,209,1362,0,1,40,2.3201,-0.5454,0.7833,1
885568,329,1362,0,1,40,2.5172,-0.2903,0.9263,1
906421,281,1362,0,1,40,2.4487,-0.0769,0.8952,1
517312,170,1364,0,1,40,2.2304,-0.1,0.5951,1
7487,277,1362,0,1,40,2.4425,0.1724,0.9324,1
824326,201,1364,0,1,40,2.3032,0.2174,0.6781,1
590018,68,1366,0,1,185,1.8325,0.4444,0.3068,1
354410,97,1364,0,1,185,1.9868,0.5454,0.3663,1
364073,452,1366,0,1,175,2.6551,-0.3902,0.992,1
821856,240,1360,0,1,40,2.3802,-0.2609,0.6438,1
256579,235,1360,0,1,40,2.3711,-0.24,0.7598,1
116953,209,1360,0,1,40,2.3201,-0.7273,0.8183,1
255683,299,1360,0,1,40,2.4757,-0.4,0.8299,1
350353,355,1360,0,1,40,2.5502,-0.6727,0.9899,1
797886,304,1360,0,1,40,2.4829,-0.4242,0.8971,1
202700,671,1360,0,1,40,2.8267,-0.4286,0.9992,1
369828,273,1360,0,1,40,2.4362,-0.4286,0.7254,1
806310,287,1360,0,1,40,2.4579,-0.4516,0.8173,1
241219,292,1360,0,1,40,2.4654,-0.4828,0.7079,1
556248,419,1360,0,1,40,2.6222,-0.0606,0.9919,1
771370,103,1360,1,0,80,2.0128,-0.2,0.5296,1
